cartodb_id,suburb,responsible_authority,rest_area_number,rest_area_name,description,construction_date,site_status,latitude,longitude,lga,region,distance_from,road_name,road_number,link_no,carriageway_code,ne_unique,carriageway_configuration,side_of_road,category,vehicle_type,separated_parking_areas_light_heavy,light_vehicle_parking_capacity,light_vehicles_parking_type,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,entry_taper,exit_taper,shade,sign_non_potable,power_outlets,playground,litter_bins,emergency_phones,accessible,access_direction,lighting,tree_shading,tourist_information,sports_ground,shelter,bbq,picnic_table,toilets,baby_change_facilities,lookout,caravan_disposal,power_supply,driver_reviver,food_available,fuel_available,boat_ramp,pets_allowed,water_supply_type,access_direction_cardinal,guid,last_updated,_ds_write_method,disabled_toilet
29,MARULAN,Private,92,Marulan Service Centre Southbound,,,,-34.71709,150.00238,GOULBURN MULWAREE,South,1km South of Marulan,S/B HUME HIGHWAY,2,1135,B,"0000002,1135,B1",,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,4,,,,,,TRUE,TRUE,,,,Westbound,,20250826,,TRUE
729,KYEAMBA,Transport for NSW,37,Kyeamba Gap East Rest Area,,,,-35.50558,147.56447,WAGGA WAGGA,South,79km from Gundagai and 101km to Albury,HUME HIGHWAY,2,2075,B,"0000002,2075,B1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
801,NARRABRI,Transport for NSW,4519,Narrabri Silos Stopping Bay,,,Open,-30.30564,149.78325,NARRABRI,West,,BARWAN ST,17,3207,A,"0000017,3207,A2",Main Carriageway,Right,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,TRUE,,0,,,,,,,,,,,,,20250826,,
593,SPRINGDALE,Council,2013,Spingdale Rest Area,,,,-34.46804,147.72626,TEMORA,South,62.5km from Harden and 19.6km to Temora,BURLEY GRIFFIN WAY,84,190,A,"0000084,0190,A1",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,4,,,,,TRUE,,,,,,Both Directions,,20250826,,TRUE
163,CUBBA,Transport for NSW,1426,Meadow Glen Rest Area,,,,-31.55904,145.18751,COBAR,West,60.7km West of Cobar,BARRIER HIGHWAY,8,120,A,"0000008,0120,A3",,Right,Class 4 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
466,IVANHOE,Transport for NSW,1548,Ivanhoe Rest Area,,,,-32.9628,144.36591,CENTRAL DARLING,West,9.5km South of Ivanhoe,COBB HIGHWAY,21,360,A,"0000021,0360,A2",,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,1,,,,,,,,,,,Both Directions,,20250826,,
694,GOWANG,Transport for NSW,3003,Spire View Rest Area Northbound,,,,-31.42619,149.08137,WARRUMBUNGLE,West,37.3km South of Coonabarabran,NEWELL HIGHWAY,17,3032,A,"0000017,3032,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
172,WILCANNIA,Transport for NSW,1291,Wilcannia Stopping Bay Eastbound,,,,-31.70654,143.61644,CENTRAL DARLING,West,65.4km West of Emmdale,BARRIER HIGHWAY,8,220,A,"0000008,0220,A2",Main Carriageway,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
668,MERRIWA,Transport for NSW,1720,Five Mile Rest Area,,,Open,-32.1347,150.27781,UPPER HUNTER,North,8km from Merriwa,GOLDEN HIGHWAY,27,250,A,"0000027,0250,A2",Physical Seperation,Right,Other Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,0,,,,,,,,,,,Southbound,,20250826,,
309,HAY SOUTH,Transport for NSW,236,Hay Golf Club Stopping Bay Westbound,,,,-34.52036,144.82958,HAY,South,2km from Hay and 129km to Balranald,STURT HIGHWAY,14,380,A,"0000014,0380,A1",Physical Seperation,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
165,NOONA,Transport for NSW,1012,Bulla Park Rest Area,,,,-31.55848,144.62635,COBAR,West,115.2km West of Cobar,BARRIER HIGHWAY,8,160,A,"0000008,0160,A1",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
257,RED HILL,Transport for NSW,1681,Sandy Creek Rest Area,,,,-31.74856,147.78347,WARREN,West,7.47km S of Warren (Dubbo St),OXLEY HIGHWAY,11,1150,A,"0000011,1150,A1",Physical Seperation,Left,Other Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
251,CARROLL,Transport for NSW,1784,Redbank Rest Area,,,Open,-30.99425,150.37793,GUNNEDAH,North,26.0km West of Somerton,OXLEY HIGHWAY,11,675,A,"0000011,0675,A1",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,TRUE,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,TRUE
33,BOXERS CREEK,Transport for NSW,4,Goulburn Bypass Rest Area Southbound,,,,-34.76071,149.76666,GOULBURN MULWAREE,South,8km North of Goulburn,HUME HIGHWAY,2,1185,B,"0000002,1185,B2",Main Carriageway,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
511,PEJAR,Council,1277,Wind Farm Viewing Area,,,,-34.51971,149.55493,UPPER LACHLAN SHIRE,South,34km West of Goulburn,CROOKWELL ROAD,54,70,A,"0000054,0070,A2",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
675,DUNMORE,Transport for NSW,1699,Nungarry Rest Area Southbound,,,,-34.63001,150.83553,SHELLHARBOUR,South,6km North of Kiama,PRINCES HIGHWAY,1,1362,B,"0000001,1362,B1",Physical Seperation,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,4,,,,,TRUE,,,,,,Southbound,,20250826,,
764,BOURKE,Transport for NSW,651,Beemery Rest Area,,,,-30.00391,146.35969,BOURKE,West,43km From Bourke,KAMILAROI HIGHWAY,29,750,A,"0000029,0750,A4",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
263,GIBRALTAR RANGE,Transport for NSW,594,The Summit Rest Area,,,,-29.48649,152.3354,GLEN INNES SEVERN,North,85.4km West of Grafton,GWYDIR HIGHWAY,12,210,A,"0000012,0210,A1",Main Carriageway,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
380,TOMINGLEY,Transport for NSW,989,Tomingley Creek Rest Area,,,,-32.52183,148.27968,NARROMINE,West,44.5km from Dubbo (SH7),NEWELL HIGHWAY,17,2780,A,"0000017,2780,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
605,BATLOW,Other,455,Reedy Creek Rest Area,,,,-35.51659,148.14536,SNOWY VALLEYS,South,38km from Tumbarumba and  31km to Tumut,BATLOW RD,85,140,A,"0000085,0140,A2",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
236,MOUNT SEAVIEW,Transport for NSW,631,Mount Seaview Stopping Bay,,,Open,-31.40359,152.25535,PORT MACQUARIE-HASTINGS,North,58.4km West of Wauchope,OXLEY HIGHWAY,11,350,A,"0000011,0350,A1",Main Carriageway,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Northbound,,20250826,,
509,BUNGENDORE,Transport for NSW,376,Bungedore Rest Area,,,,-35.31062,149.40545,QUEANBEYAN-PALERANG REGIONAL,South,7km West of Bungendore,BATEMANS BAY-QUEANBEYAN RD,51,160,A,"0000051,0160,A2",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
677,WIANGAREE,Council,1793,Wiangaree Pond Rest Area,,,,-28.5132,152.96201,KYOGLE,North,13.2km North of Kyogle,SUMMERLAND WAY,83,410,A,"0000083,0410,A6",,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
283,WARIALDA,Transport for NSW,1147,Tigers Gap Rest Area Westbound,,,Open,-29.56968,150.62,GWYDIR,North,55.6km West of Inverell,GWYDIR HIGHWAY,12,510,A,"0000012,0510,A1",Main Carriageway,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
237,MOUNT SEAVIEW,Transport for NSW,637,Gingers Creek Stopping Bay,,,Open,-31.39929,152.10837,PORT MACQUARIE-HASTINGS,North,82.4km West of Wauchope,OXLEY HIGHWAY,11,360,A,"0000011,0360,A1",Main Carriageway,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Northbound,,20250826,,
566,CULCAIRN,Council,3404,Culcarin Railway Station Parking,,,Open,-35.66704,147.03746,GREATER HUME SHIRE,South,0km from Culcairn and 77km to Wagga Wagga,BALFOUR ST,78,80,A,"0000078,0080,A1",Main Carriageway,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Prescribed,,,,,,,TRUE,3,,,,,,,,,,,,,20250826,,
662,LITTLETON,Council,959,Lithgow Endeavor Park,,,,-33.49189,150.13409,LITHGOW CITY,West,1.2km from Lithgow,GREAT WESTERN HIGHWAY,5,1605,C,"0000005,1605,C3",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Counter,,,,,,TRUE,TRUE,2,,,,,,,,,,,Southbound,,20250826,,TRUE
128,DUBBO,Transport for NSW,1042,Dubbo Rest Area,,,,-32.26585,148.665,DUBBO REGIONAL,West,41.6km from Wellington,MITCHELL HIGHWAY,7,640,A,"0000007,0640,A2",Main Carriageway,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
666,PEAK HILL,Transport for NSW,1760,Peak Hill Rest Area,,,,-32.69767,148.19063,PARKES,West,66.85km from Dubbo (SH7),CASWELL ST,17,2760,A,"0000017,2760,A3",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
502,GUNNEDAH,Transport for NSW,1789,Greenwood Grange Rest Area,,,Open,-30.9231,150.18741,GUNNEDAH,North,9.2km North of Gunnedah,KAMILAROI HIGHWAY,29,201,A,"0000029,0201,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
297,BROOKDALE,Transport for NSW,209,Berry Jerry Rest Area,,,Open,-35.0612,147.05344,WAGGA WAGGA,South,32km from Wagga Wagga and  66km to Narrandera,STURT HIGHWAY,14,161,A,"0000014,0161,A1",Physical Seperation,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,3,,,,,,,,,,,Both Directions,,20250826,,TRUE
302,EUROLEY,Transport for NSW,214,Yanco Creek Rest Area Westbound,,,Open,-34.7084,146.4179,NARRANDERA,South,16km from Narrandera and 158km to Hay,STURT HIGHWAY,14,241,A,"0000014,0241,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
134,MULLENGUDGERY,Transport for NSW,1055,Mullengudgery Stopping Bay Westbound,,,,-31.72582,147.50498,WARREN,West,24km NW of SH11 Nevertire,MITCHELL HIGHWAY,7,950,A,"0000007,0950,A1",Main Carriageway,Left,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
792,MOORLAND,Transport for NSW,922,Tom Cat Creek Rest Area,,,Open,-31.76568,152.66888,MID-COAST,North,32.9km North of Taree,PACIFIC HWY,10,2055,B,"0000010,2055,B2",Physical Seperation,Left,Other Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,4,,,,,,,,,,,Both Directions,,20250826,,
24,SUTTON FOREST,Private,87,Sallys Cnr Service Centre Southbound,,,,-34.60686,150.22817,WINGECARRIBEE,South,30km South of Mittagong,HUME HIGHWAY,2,1087,B,"0000002,1087,B1",,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,6,,,,,,TRUE,TRUE,,,,Westbound,,20250826,,
730,LITTLE BILLABONG,Transport for NSW,35,North Billabong Stopping Bay,,,,-35.57632,147.53347,GREATER HUME SHIRE,South,87km from Gundagai and  92km to Albury,HUME HIGHWAY,2,2075,B,"0000002,2075,B1",Main Carriageway,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
740,OLD JUNEE,Transport for NSW,289,Old Junee Stopping Bay,,,Open,-34.83674,147.52095,JUNEE,South,39km from Wagga Wagga and  48km to Temora,BOLTON ST/GWYNNE ST,57,20,A,"0000057,0020,A2",Physical Seperation,Left,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
817,NEW ITALY,Council,546,New Italy Rest Area,,,Open,-29.15377,153.2987,RICHMOND VALLEY,North,82km North of Grafton,Pacific Highway,10,2965,B,"0000010,2965,B1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
353,GRONG GRONG,Transport for NSW,1528,Grong Grong Stopping Bay,,,Open,-34.58413,146.80938,NARRANDERA,South,39km from Narrandera and  97km to West Wyalong,NEWELL HIGHWAY,17,2340,A,"0000017,2340,A1",Physical Seperation,Right,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,,,,Both,,,,,,,,0,,,,,,,,,,,,,20250826,,
574,ILLABO,Council,3037,Illabo Rest Area,,,,-34.81573,147.73869,JUNEE,South,17km from Junee and 36km to Cootamundra,OLYMPIC HIGHWAY,78,361,A,"0000078,0361,A1",,Right,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
747,GEEHI,National Parks and Wildlife Service,3402,Scammel Spur Lookout,,,Open,-36.32241,148.20001,SNOWY VALLEYS,South,19km south of Khancoban,ALPINE WAY,677,80,A,"0000677,0080,A4",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,,,,Prescribed,,,,,,,TRUE,1,,,,,,,,,,,Southbound,,20250826,,TRUE
640,BLAXLANDS RIDGE,Transport for NSW,1630,Wheeny Creek Truck Parking Bay,,,,-33.43722,150.82522,HAWKESBURY,Greater Sydney,16km from Kurmond turn off,THE PUTTY RD,503,1070,A,"0000503,1070,A3",Main Carriageway,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
781,GERRINGONG,Council,343,Mt Pleasant Water Tower Lookout Southbound,,,Open,-34.71176,150.8413,KIAMA,South,5.5km South of Kiama,PRINCES HIGHWAY,1,1448,B,"0000001,1448,B4",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Southbound,,20250826,,
726,TARCUTTA,Transport for NSW,42,Keajura Rest Area Southbound,,,,-35.3373,147.64716,WAGGA WAGGA,South,56km from Gundagai and 124km to Albury,HUME HIGHWAY,2,2055,B,"0000002,2055,B1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
319,YANGA,Transport for NSW,257,Yanga Creek Rest Area,,,Open,-34.6996,143.5906,MURRAY RIVER,South,124km from Hay and 8km to Balranald,STURT HIGHWAY,14,441,A,"0000014,0441,A1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
26,SUTTON FOREST,Transport for NSW,21,Sutton Forrest Stopping Bay Northbound,,,,-34.61686,150.2148,WINGECARRIBEE,South,31km South of Mittagong,HUME HIGHWAY,2,1087,C,"0000002,1087,C1",Physical Seperation,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Counter,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
140,COOLABAH,Transport for NSW,1066,Coolabah Northwest Rest Area,,,,-31.02701,146.71288,BOGAN,West,NorthWest Coolabah town limit,MITCHELL HIGHWAY,7,1065,A,"0000007,1065,A1",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,1,,,,,,,,,,,Northbound,,20250826,,TRUE
267,SHANNON VALE,Council,600,Beardy Waters Woodlands,,,,-29.72621,151.78989,GLEN INNES SEVERN,North,152.4km West of Grafton,GWYDIR HIGHWAY,12,261,A,"0000012,0261,A1",,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Westbound,,20250826,,
544,THORA,Council,1870,Bellinger River National Park Eastbound,,,,-30.41,152.763,BELLINGEN,North,16.8km West of Bellingen,WATERFALL WAY,76,60,A,"0000076,0060,A1",,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Counter,,,,,,,,0,,,,,,,,,,,,,20250826,,
753,MOREE,Transport for NSW,1169,Gwydir River Stopping Bay,,,,-29.41182,149.91956,MOREE PLAINS,West,9.7km North of Moree,NEWELL HIGHWAY,17,3325,A,"0000017,3325,A1",Physical Seperation,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
684,EASTERN CREEK,Private,4522,Eastern Creek Service Centre Eastbound,,,Open,-33.80172,150.88341,BLACKTOWN,Greater Sydney,,M4 WESTERN MWY,6004,1201,B,"0006004,1201,B4",Physical Seperation,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
608,APPIN,Council,3238,Appin Park,,,,-34.19944,150.78889,WOLLONDILLY,Greater Sydney,At Appin,APPIN RD,177,60,A,"0000177,0060,A2",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,TRUE,TRUE,TRUE,4,,,,,,,,,,,Southbound,,20250826,,TRUE
727,TARCUTTA,Transport for NSW,43,Kilgowla Rest Area,,,,-35.35381,147.6518,WAGGA WAGGA,South,58km from Gundagai and 122km to Albury,HUME HIGHWAY,2,2055,B,"0000002,2055,B1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Southbound,,20250826,,
779,EUSTON,Council,3110,Benanee Lake,,,Open,-34.51901,142.87618,BALRANALD,West,65km from Balranald and 15km to Euston,STURT HIGHWAY,14,530,A,"0000014,0530,A2",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,4,,,,,,,,,,,Both Directions,,20250826,,
344,JERILDERIE,Council,3083,Elliott Park,,,Open,-35.35557,145.72394,MURRUMBIDGEE,South,,JERILDERIE ST,17,2110,A,"0000017,2110,A1",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,,,4,,,,,,,,,,,,,20250826,,
560,WOLLOMOMBI,Transport for NSW,977,Dingo Fence Rest Area,,,Open,-30.50249,152.14524,ARMIDALE REGIONAL,North,74.1km West of Dorrigo,WATERFALL WAY,76,210,A,"0000076,0210,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
38,PARKESBOURNE,Transport for NSW,15,Mystery Boulders Rest Area Northbound,,,,-34.80703,149.53853,GOULBURN MULWAREE,South,20km South of Goulburn,HUME HWY N/BOUND,2,1305,C,"0000002,1305,C1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
493,COBBORA,Transport for NSW,1774,Dunedoo Truck Parking Bay,,,,-32.1059,149.21036,WARRUMBUNGLE,West,67.81km East of Dubbo (Bourke St),DUNEDOO-DUBBO RD,27,370,A,"0000027,0370,A1",Main Carriageway,Right,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
345,JERILDERIE,Transport for NSW,1446,Willawa Rest Area Northbound,,,Open,-35.32195,145.77496,MURRUMBIDGEE,South,7km from Jerilderie and 102km to Narrandera,NEWELL HIGHWAY,17,2120,A,"0000017,2120,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
117,HAY,Transport for NSW,2008,20 Mile Gums Rest Area,,,,-34.3321,145.06648,HAY,South,223km from West Wyalong and  32km to Hay,MID WESTERN HIGHWAY,6,830,A,"0000006,0830,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
561,WOLLOMOMBI,Transport for NSW,1867,Wollomombi Stopping Bay,,,Open,-30.49319,152.15776,ARMIDALE REGIONAL,North,72.4km West of Dorrigo,WATERFALL WAY,76,210,A,"0000076,0210,A1",Physical Seperation,Right,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
506,BURREN JUNCTION,Council,4516,Burren Junction Bore Baths,,,Open,-30.11295,148.99708,WALGETT,West,3.1km East of Burren Junction,KAMILAROI HIGHWAY,29,480,A,"0000029,0480,A1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,10,,,,,,,,,,,,,20250826,,TRUE
48,BOWNING,Transport for NSW,71,Derringullen Creek Rest Area,,,,-34.79436,148.8687,YASS VALLEY,South,87km from Goulburn and 7km to Yass,HUME HIGHWAY,2,1582,B,"0000002,1582,B1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Westbound,,20250826,,
25,SUTTON FOREST,Transport for NSW,88,Sutton Forrest Rest Area Sorthbound,,,,-34.61348,150.22009,WINGECARRIBEE,South,31km South of Mittagong,HUME HIGHWAY,2,1087,B,"0000002,1087,B1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,,,,Prescribed,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
342,JERILDERIE,Transport for NSW,1443,McPhersons Lane Rest Area,,,Open,-35.41747,145.69084,MURRUMBIDGEE,South,27km from Finley and  8km to Jerilderie,NEWELL HIGHWAY,17,2080,A,"0000017,2080,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
822,TUCABIA,Transport for NSW,4175,Pine Brush Rest Area Southbound,,,Open,-29.66216,153.13419,CLARENCE VALLEY,North,"""19.9km North of Big River Way, Glenugie""",Pacific Highway,10,2710,C,"0000010,2710,C1",Physical Seperation,Right,Class 1 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,TRUE,,TRUE,4,,,,,,,,,,,Southbound,,20250826,,TRUE
